경도,위도,다발지역폴리곤
126.7056863,37.51284773,"{""type"":""Polygon"",""coordinates"":[[[126.70748296,37.51284773],[126.70744844,37.51256971],[126.7073462,37.51230236],[126.70718017,37.51205598],[126.70695674,37.51184002],[126.70668448,37.51166278],[126.70637387,37.51153108],[126.70603684,37.51144999],[126.70568633,37.5114226],[126.70533582,37.51144999],[126.70499879,37.51153108],[126.70468818,37.51166278],[126.70441592,37.51184002],[126.70419249,37.51205598],[126.70402646,37.51230236],[126.70392422,37.51256971],[126.7038897,37.51284773],[126.70392422,37.51312576],[126.70402646,37.5133931],[126.70419249,37.51363948],[126.70441592,37.51385544],[126.70468818,37.51403267],[126.70499879,37.51416436],[126.70533582,37.51424545],[126.70568633,37.51427284],[126.70603684,37.51424545],[126.70637387,37.51416436],[126.70668448,37.51403267],[126.70695674,37.51385544],[126.70718017,37.51363948],[126.7073462,37.5133931],[126.70744844,37.51312576],[126.70748296,37.51284773]]]}"
126.9218925,35.13848243,"{""type"":""Polygon"",""coordinates"":[[[126.92368917,35.13848243],[126.92365465,35.13819579],[126.92355241,35.13792018],[126.92338638,35.13766617],[126.92316295,35.13744352],[126.92289069,35.13726081],[126.92258008,35.13712503],[126.92224304,35.13704142],[126.92189254,35.13701319],[126.92154203,35.13704142],[126.921205,35.13712503],[126.92089438,35.13726081],[126.92062213,35.13744352],[126.92039869,35.13766617],[126.92023267,35.13792018],[126.92013043,35.13819579],[126.92009591,35.13848243],[126.92013043,35.13876906],[126.92023267,35.13904467],[126.92039869,35.13929868],[126.92062213,35.13952131],[126.92089438,35.13970403],[126.921205,35.1398398],[126.92154203,35.1399234],[126.92189254,35.13995163],[126.92224304,35.1399234],[126.92258008,35.1398398],[126.92289069,35.13970403],[126.92316295,35.13952131],[126.92338638,35.13929868],[126.92355241,35.13904467],[126.92365465,35.13876906],[126.92368917,35.13848243]]]}"
126.8509824,35.16286268,"{""type"":""Polygon"",""coordinates"":[[[126.85277908,35.16286268],[126.85274455,35.16257614],[126.85264231,35.16230061],[126.85247629,35.16204667],[126.85225285,35.1618241],[126.8519806,35.16164143],[126.85166999,35.1615057],[126.85133295,35.16142212],[126.85098244,35.16139389],[126.85063194,35.16142212],[126.8502949,35.1615057],[126.84998429,35.16164143],[126.84971204,35.1618241],[126.8494886,35.16204667],[126.84932257,35.16230061],[126.84922034,35.16257614],[126.84918581,35.16286268],[126.84922034,35.16314923],[126.84932257,35.16342476],[126.8494886,35.16367869],[126.84971204,35.16390126],[126.84998429,35.16408392],[126.8502949,35.16421965],[126.85063194,35.16430323],[126.85098244,35.16433145],[126.85133295,35.16430323],[126.85166999,35.16421965],[126.8519806,35.16408392],[126.85225285,35.16390126],[126.85247629,35.16367869],[126.85264231,35.16342476],[126.85274455,35.16314923],[126.85277908,35.16286268]]]}"
126.8511314,35.15157644,"{""type"":""Polygon"",""coordinates"":[[[126.85292807,35.15157644],[126.85289354,35.15128986],[126.85279131,35.15101428],[126.85262528,35.15076031],[126.85240185,35.15053771],[126.85212959,35.15035502],[126.85181898,35.15021927],[126.85148194,35.15013567],[126.85113144,35.15010744],[126.85078093,35.15013567],[126.85044389,35.15021927],[126.85013328,35.15035502],[126.84986103,35.15053771],[126.84963759,35.15076031],[126.84947157,35.15101428],[126.84936933,35.15128986],[126.8493348,35.15157644],[126.84936933,35.15186302],[126.84947157,35.15213859],[126.84963759,35.15239256],[126.84986103,35.15261516],[126.85013328,35.15279785],[126.85044389,35.15293359],[126.85078093,35.15301718],[126.85113144,35.15304541],[126.85148194,35.15301718],[126.85181898,35.15293359],[126.85212959,35.15279785],[126.85240185,35.15261516],[126.85262528,35.15239256],[126.85279131,35.15213859],[126.85289354,35.15186302],[126.85292807,35.15157644]]]}"
126.8992818,35.13471964,"{""type"":""Polygon"",""coordinates"":[[[126.90107846,35.13471964],[126.90104394,35.13443299],[126.9009417,35.13415736],[126.90077567,35.13390334],[126.90055224,35.13368069],[126.90027998,35.13349796],[126.89996937,35.13336218],[126.89963234,35.13327857],[126.89928183,35.13325034],[126.89893133,35.13327857],[126.89859429,35.13336218],[126.89828368,35.13349796],[126.89801142,35.13368069],[126.89778799,35.13390334],[126.89762196,35.13415736],[126.89751972,35.13443299],[126.8974852,35.13471964],[126.89751972,35.13500628],[126.89762196,35.13528191],[126.89778799,35.13553593],[126.89801142,35.13575857],[126.89828368,35.1359413],[126.89859429,35.13607707],[126.89893133,35.13616068],[126.89928183,35.13618891],[126.89963234,35.13616068],[126.89996937,35.13607707],[126.90027998,35.1359413],[126.90055224,35.13575857],[126.90077567,35.13553593],[126.9009417,35.13528191],[126.90104394,35.13500628],[126.90107846,35.13471964]]]}"
126.8846794,35.1722103,"{""type"":""Polygon"",""coordinates"":[[[126.886476,35.1722103],[126.88644147,35.17192378],[126.88633923,35.17164828],[126.88617321,35.17139438],[126.88594977,35.17117183],[126.88567752,35.17098918],[126.88536691,35.17085347],[126.88502987,35.17076989],[126.88467936,35.17074167],[126.88432886,35.17076989],[126.88399182,35.17085347],[126.88368121,35.17098918],[126.88340896,35.17117183],[126.88318552,35.17139438],[126.88301949,35.17164828],[126.88291726,35.17192378],[126.88288273,35.1722103],[126.88291726,35.17249681],[126.88301949,35.17277231],[126.88318552,35.17302621],[126.88340896,35.17324875],[126.88368121,35.17343139],[126.88399182,35.1735671],[126.88432886,35.17365067],[126.88467936,35.17367889],[126.88502987,35.17365067],[126.88536691,35.1735671],[126.88567752,35.17343139],[126.88594977,35.17324875],[126.88617321,35.17302621],[126.88633923,35.17277231],[126.88644147,35.17249681],[126.886476,35.1722103]]]}"
126.8994928,35.17155336,"{""type"":""Polygon"",""coordinates"":[[[126.90128945,35.17155336],[126.90125493,35.17126684],[126.90115269,35.17099134],[126.90098666,35.17073743],[126.90076323,35.17051488],[126.90049097,35.17033223],[126.90018036,35.17019652],[126.89984332,35.17011294],[126.89949282,35.17008472],[126.89914231,35.17011294],[126.89880528,35.17019652],[126.89849466,35.17033223],[126.89822241,35.17051488],[126.89799898,35.17073743],[126.89783295,35.17099134],[126.89773071,35.17126684],[126.89769619,35.17155336],[126.89773071,35.17183987],[126.89783295,35.17211537],[126.89799898,35.17236928],[126.89822241,35.17259182],[126.89849466,35.17277446],[126.89880528,35.17291018],[126.89914231,35.17299375],[126.89949282,35.17302197],[126.89984332,35.17299375],[126.90018036,35.17291018],[126.90049097,35.17277446],[126.90076323,35.17259182],[126.90098666,35.17236928],[126.90115269,35.17211537],[126.90125493,35.17183987],[126.90128945,35.17155336]]]}"
126.8904699,35.2019226,"{""type"":""Polygon"",""coordinates"":[[[126.89226656,35.2019226],[126.89223203,35.20163619],[126.8921298,35.20136079],[126.89196377,35.20110698],[126.89174033,35.20088451],[126.89146808,35.20070193],[126.89115747,35.20056627],[126.89082043,35.20048272],[126.89046992,35.20045452],[126.89011942,35.20048272],[126.88978238,35.20056627],[126.88947177,35.20070193],[126.88919952,35.20088451],[126.88897608,35.20110698],[126.88881005,35.20136079],[126.88870782,35.20163619],[126.88867329,35.2019226],[126.88870782,35.20220901],[126.88881005,35.20248441],[126.88897608,35.20273821],[126.88919952,35.20296068],[126.88947177,35.20314325],[126.88978238,35.20327891],[126.89011942,35.20336245],[126.89046992,35.20339066],[126.89082043,35.20336245],[126.89115747,35.20327891],[126.89146808,35.20314325],[126.89174033,35.20296068],[126.89196377,35.20273821],[126.8921298,35.20248441],[126.89223203,35.20220901],[126.89226656,35.2019226]]]}"
126.9278032,35.19034661,"{""type"":""Polygon"",""coordinates"":[[[126.92959978,35.19034661],[126.92956526,35.19006016],[126.92946302,35.18978472],[126.929297,35.18953087],[126.92907356,35.18930837],[126.92880131,35.18912577],[126.92849069,35.18899008],[126.92815366,35.18890653],[126.92780315,35.18887831],[126.92745265,35.18890653],[126.92711561,35.18899008],[126.926805,35.18912577],[126.92653274,35.18930837],[126.92630931,35.18953087],[126.92614328,35.18978472],[126.92604104,35.19006016],[126.92600652,35.19034661],[126.92604104,35.19063306],[126.92614328,35.19090849],[126.92630931,35.19116234],[126.92653274,35.19138484],[126.926805,35.19156743],[126.92711561,35.19170311],[126.92745265,35.19178667],[126.92780315,35.19181488],[126.92815366,35.19178667],[126.92849069,35.19170311],[126.92880131,35.19156743],[126.92907356,35.19138484],[126.929297,35.19116234],[126.92946302,35.19090849],[126.92956526,35.19063306],[126.92959978,35.19034661]]]}"
126.873676,35.20296402,"{""type"":""Polygon"",""coordinates"":[[[126.87547265,35.20296402],[126.87543813,35.20267762],[126.87533589,35.20240222],[126.87516986,35.20214841],[126.87494643,35.20192594],[126.87467417,35.20174337],[126.87436356,35.2016077],[126.87402652,35.20152416],[126.87367602,35.20149595],[126.87332551,35.20152416],[126.87298848,35.2016077],[126.87267786,35.20174337],[126.87240561,35.20192594],[126.87218217,35.20214841],[126.87201615,35.20240222],[126.87191391,35.20267762],[126.87187939,35.20296402],[126.87191391,35.20325042],[126.87201615,35.20352582],[126.87218217,35.20377962],[126.87240561,35.20400208],[126.87267786,35.20418465],[126.87298848,35.20432031],[126.87332551,35.20440385],[126.87367602,35.20443206],[126.87402652,35.20440385],[126.87436356,35.20432031],[126.87467417,35.20418465],[126.87494643,35.20400208],[126.87516986,35.20377962],[126.87533589,35.20352582],[126.87543813,35.20325042],[126.87547265,35.20296402]]]}"
126.8893677,35.16130449,"{""type"":""Polygon"",""coordinates"":[[[126.89116429,35.16130449],[126.89112977,35.16101794],[126.89102753,35.1607424],[126.8908615,35.16048846],[126.89063807,35.16026588],[126.89036581,35.16008321],[126.8900552,35.15994748],[126.88971816,35.15986389],[126.88936766,35.15983567],[126.88901715,35.15986389],[126.88868012,35.15994748],[126.8883695,35.16008321],[126.88809725,35.16026588],[126.88787381,35.16048846],[126.88770779,35.1607424],[126.88760555,35.16101794],[126.88757103,35.16130449],[126.88760555,35.16159104],[126.88770779,35.16186658],[126.88787381,35.16212051],[126.88809725,35.16234309],[126.8883695,35.16252575],[126.88868012,35.16266148],[126.88901715,35.16274506],[126.88936766,35.16277328],[126.88971816,35.16274506],[126.8900552,35.16266148],[126.89036581,35.16252575],[126.89063807,35.16234309],[126.8908615,35.16212051],[126.89102753,35.16186658],[126.89112977,35.16159104],[126.89116429,35.16130449]]]}"
126.8274809,35.21634082,"{""type"":""Polygon"",""coordinates"":[[[126.82927749,35.21634082],[126.82924297,35.21605447],[126.82914073,35.21577911],[126.82897471,35.21552535],[126.82875127,35.21530292],[126.82847902,35.21512037],[126.8281684,35.21498473],[126.82783137,35.2149012],[126.82748086,35.214873],[126.82713036,35.2149012],[126.82679332,35.21498473],[126.82648271,35.21512037],[126.82621045,35.21530292],[126.82598702,35.21552535],[126.82582099,35.21577911],[126.82571875,35.21605447],[126.82568423,35.21634082],[126.82571875,35.21662718],[126.82582099,35.21690253],[126.82598702,35.21715629],[126.82621045,35.21737872],[126.82648271,35.21756126],[126.82679332,35.21769689],[126.82713036,35.21778042],[126.82748086,35.21780862],[126.82783137,35.21778042],[126.8281684,35.21769689],[126.82847902,35.21756126],[126.82875127,35.21737872],[126.82897471,35.21715629],[126.82914073,35.21690253],[126.82924297,35.21662718],[126.82927749,35.21634082]]]}"
126.7378984,35.15421563,"{""type"":""Polygon"",""coordinates"":[[[126.73969504,35.15421563],[126.73966052,35.15392906],[126.73955828,35.15365349],[126.73939225,35.15339953],[126.73916882,35.15317693],[126.73889656,35.15299425],[126.73858595,35.1528585],[126.73824891,35.15277491],[126.73789841,35.15274668],[126.7375479,35.15277491],[126.73721087,35.1528585],[126.73690025,35.15299425],[126.736628,35.15317693],[126.73640456,35.15339953],[126.73623854,35.15365349],[126.7361363,35.15392906],[126.73610178,35.15421563],[126.7361363,35.1545022],[126.73623854,35.15477777],[126.73640456,35.15503172],[126.736628,35.15525432],[126.73690025,35.155437],[126.73721087,35.15557274],[126.7375479,35.15565633],[126.73789841,35.15568455],[126.73824891,35.15565633],[126.73858595,35.15557274],[126.73889656,35.155437],[126.73916882,35.15525432],[126.73939225,35.15503172],[126.73955828,35.15477777],[126.73966052,35.1545022],[126.73969504,35.15421563]]]}"
126.8385462,35.17712566,"{""type"":""Polygon"",""coordinates"":[[[126.84034281,35.17712566],[126.84030828,35.17683917],[126.84020605,35.17656368],[126.84004002,35.17630979],[126.83981659,35.17608726],[126.83954433,35.17590462],[126.83923372,35.17576892],[126.83889668,35.17568535],[126.83854618,35.17565713],[126.83819567,35.17568535],[126.83785864,35.17576892],[126.83754802,35.17590462],[126.83727577,35.17608726],[126.83705233,35.17630979],[126.83688631,35.17656368],[126.83678407,35.17683917],[126.83674955,35.17712566],[126.83678407,35.17741216],[126.83688631,35.17768764],[126.83705233,35.17794153],[126.83727577,35.17816406],[126.83754802,35.17834669],[126.83785864,35.17848239],[126.83819567,35.17856596],[126.83854618,35.17859417],[126.83889668,35.17856596],[126.83923372,35.17848239],[126.83954433,35.17834669],[126.83981659,35.17816406],[126.84004002,35.17794153],[126.84020605,35.17768764],[126.84030828,35.17741216],[126.84034281,35.17712566]]]}"
126.7304436,35.1584307,"{""type"":""Polygon"",""coordinates"":[[[126.73224028,35.1584307],[126.73220576,35.15814414],[126.73210352,35.15786859],[126.73193749,35.15761464],[126.73171406,35.15739205],[126.7314418,35.15720938],[126.73113119,35.15707364],[126.73079415,35.15699005],[126.73044365,35.15696183],[126.73009314,35.15699005],[126.72975611,35.15707364],[126.72944549,35.15720938],[126.72917324,35.15739205],[126.72894981,35.15761464],[126.72878378,35.15786859],[126.72868154,35.15814414],[126.72864702,35.1584307],[126.72868154,35.15871726],[126.72878378,35.15899281],[126.72894981,35.15924675],[126.72917324,35.15946933],[126.72944549,35.159652],[126.72975611,35.15978774],[126.73009314,35.15987132],[126.73044365,35.15989955],[126.73079415,35.15987132],[126.73113119,35.15978774],[126.7314418,35.159652],[126.73171406,35.15946933],[126.73193749,35.15924675],[126.73210352,35.15899281],[126.73220576,35.15871726],[126.73224028,35.1584307]]]}"
126.690027,35.16559095,"{""type"":""Polygon"",""coordinates"":[[[126.69182366,35.16559095],[126.69178913,35.16530441],[126.6916869,35.16502889],[126.69152087,35.16477496],[126.69129743,35.16455239],[126.69102518,35.16436974],[126.69071457,35.16423401],[126.69037753,35.16415043],[126.69002703,35.16412221],[126.68967652,35.16415043],[126.68933948,35.16423401],[126.68902887,35.16436974],[126.68875662,35.16455239],[126.68853318,35.16477496],[126.68836716,35.16502889],[126.68826492,35.16530441],[126.68823039,35.16559095],[126.68826492,35.16587748],[126.68836716,35.166153],[126.68853318,35.16640693],[126.68875662,35.16662949],[126.68902887,35.16681214],[126.68933948,35.16694787],[126.68967652,35.16703144],[126.69002703,35.16705966],[126.69037753,35.16703144],[126.69071457,35.16694787],[126.69102518,35.16681214],[126.69129743,35.16662949],[126.69152087,35.16640693],[126.6916869,35.166153],[126.69178913,35.16587748],[126.69182366,35.16559095]]]}"
127.4155849,36.32289065,"{""type"":""Polygon"",""coordinates"":[[[127.41738151,36.32289065],[127.41734699,36.32260825],[127.41724475,36.32233671],[127.41707872,36.32208644],[127.41685529,36.32186709],[127.41658303,36.32168707],[127.41627242,36.3215533],[127.41593538,36.32147092],[127.41558488,36.32144311],[127.41523437,36.32147092],[127.41489734,36.3215533],[127.41458672,36.32168707],[127.41431447,36.32186709],[127.41409103,36.32208644],[127.41392501,36.32233671],[127.41382277,36.32260825],[127.41378825,36.32289065],[127.41382277,36.32317305],[127.41392501,36.3234446],[127.41409103,36.32369485],[127.41431447,36.3239142],[127.41458672,36.32409422],[127.41489734,36.32422799],[127.41523437,36.32431036],[127.41558488,36.32433817],[127.41593538,36.32431036],[127.41627242,36.32422799],[127.41658303,36.32409422],[127.41685529,36.3239142],[127.41707872,36.32369485],[127.41724475,36.3234446],[127.41734699,36.32317305],[127.41738151,36.32289065]]]}"
127.4087104,36.34242206,"{""type"":""Polygon"",""coordinates"":[[[127.41050703,36.34242206],[127.41047251,36.34213973],[127.41037027,36.34186825],[127.41020424,36.34161805],[127.40998081,36.34139875],[127.40970855,36.34121877],[127.40939794,36.34108504],[127.4090609,36.34100268],[127.4087104,36.34097488],[127.40835989,36.34100268],[127.40802286,36.34108504],[127.40771224,36.34121877],[127.40743999,36.34139875],[127.40721655,36.34161805],[127.40705053,36.34186825],[127.40694829,36.34213973],[127.40691377,36.34242206],[127.40694829,36.34270438],[127.40705053,36.34297586],[127.40721655,36.34322606],[127.40743999,36.34344535],[127.40771224,36.34362532],[127.40802286,36.34375905],[127.40835989,36.3438414],[127.4087104,36.34386921],[127.4090609,36.3438414],[127.40939794,36.34375905],[127.40970855,36.34362532],[127.40998081,36.34344535],[127.41020424,36.34322606],[127.41037027,36.34297586],[127.41047251,36.34270438],[127.41050703,36.34242206]]]}"
127.3762134,36.28016805,"{""type"":""Polygon"",""coordinates"":[[[127.37801002,36.28016805],[127.3779755,36.2798855],[127.37787326,36.2796138],[127.37770724,36.2793634],[127.3774838,36.27914393],[127.37721155,36.27896381],[127.37690093,36.27882997],[127.3765639,36.27874755],[127.37621339,36.27871972],[127.37586289,36.27874755],[127.37552585,36.27882997],[127.37521524,36.27896381],[127.37494298,36.27914393],[127.37471955,36.2793634],[127.37455352,36.2796138],[127.37445128,36.2798855],[127.37441676,36.28016805],[127.37445128,36.28045061],[127.37455352,36.2807223],[127.37471955,36.28097269],[127.37494298,36.28119217],[127.37521524,36.28137228],[127.37552585,36.28150612],[127.37586289,36.28158853],[127.37621339,36.28161636],[127.3765639,36.28158853],[127.37690093,36.28150612],[127.37721155,36.28137228],[127.3774838,36.28119217],[127.37770724,36.28097269],[127.37787326,36.2807223],[127.3779755,36.28045061],[127.37801002,36.28016805]]]}"
